algo,inst,run,t,v
tsn2,tai30_20_08,10,734.812,2047.500
tsn2,tai30_20_08,10,742.875,2047.500
tsn2,tai30_20_08,10,751.547,2047.500
tsn2,tai30_20_08,10,760.266,2047.500
tsn2,tai30_20_08,10,769.016,2047.500
tsn2,tai30_20_08,10,777.219,2047.500
tsn2,tai30_20_08,10,785.406,2047.500
tsn2,tai30_20_08,10,794.312,2047.500
tsn2,tai30_20_08,10,802.609,2047.500
tsn2,tai30_20_08,10,811.062,2047.500
tsn2,tai30_20_08,10,820.219,2047.500
tsn2,tai30_20_08,10,829.000,2047.500
tsn2,tai30_20_08,10,837.688,2047.500
tsn2,tai30_20_08,10,846.766,2047.500
tsn2,tai30_20_08,10,856.828,2047.500
tsn2,tai30_20_08,10,866.484,2047.500
tsn2,tai30_20_08,10,876.828,2047.500
tsn2,tai30_20_08,10,887.672,2047.500
tsn2,tai30_20_08,10,898.156,2047.500
tsn2,tai30_20_08,11,0.109,2628.000
tsn2,tai30_20_08,11,18.781,2223.500
tsn2,tai30_20_08,11,35.609,2223.500
tsn2,tai30_20_08,11,53.672,2220.500
tsn2,tai30_20_08,11,70.406,2210.500
tsn2,tai30_20_08,11,88.328,2186.500
tsn2,tai30_20_08,11,105.938,2168.500
tsn2,tai30_20_08,11,122.891,2151.000
tsn2,tai30_20_08,11,139.141,2151.000
tsn2,tai30_20_08,11,156.453,2135.500
tsn2,tai30_20_08,11,173.719,2122.000
tsn2,tai30_20_08,11,189.500,2122.000
tsn2,tai30_20_08,11,206.328,2102.500
tsn2,tai30_20_08,11,223.281,2102.000
tsn2,tai30_20_08,11,239.641,2102.000
tsn2,tai30_20_08,11,254.984,2102.000
tsn2,tai30_20_08,11,270.047,2102.000
tsn2,tai30_20_08,11,284.609,2093.500
tsn2,tai30_20_08,11,299.562,2079.000
tsn2,tai30_20_08,11,314.078,2079.000
tsn2,tai30_20_08,11,328.359,2079.000
tsn2,tai30_20_08,11,343.094,2077.000
tsn2,tai30_20_08,11,357.312,2077.000
tsn2,tai30_20_08,11,370.312,2073.500
tsn2,tai30_20_08,11,383.781,2073.500
tsn2,tai30_20_08,11,397.828,2073.500
tsn2,tai30_20_08,11,411.859,2071.000
tsn2,tai30_20_08,11,426.375,2063.000
tsn2,tai30_20_08,11,440.203,2063.000
tsn2,tai30_20_08,11,454.297,2063.000
tsn2,tai30_20_08,11,468.250,2063.000
tsn2,tai30_20_08,11,482.016,2063.000
tsn2,tai30_20_08,11,495.734,2063.000
tsn2,tai30_20_08,11,508.672,2063.000
tsn2,tai30_20_08,11,521.781,2058.500
tsn2,tai30_20_08,11,534.953,2058.500
tsn2,tai30_20_08,11,548.141,2058.000
tsn2,tai30_20_08,11,560.656,2051.500
tsn2,tai30_20_08,11,573.766,2050.500
tsn2,tai30_20_08,11,586.141,2045.000
tsn2,tai30_20_08,11,598.656,2044.000
